"","subjectRef","activity","domain","system","device","jerk","magnitude","axis","stats","average"
"277",1,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.288334735714286
"278",1,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.401721464285714
"279",1,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",0.0262184949326531
"280",1,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.104052260726531
"281",1,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.352449631363265
"282",1,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.495422486102041
"283",1,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.0557022524693878
"284",1,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.181414728657143
"285",1,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.0318694271979592
"286",1,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.238443565306122
"287",1,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.185720285744898
"288",1,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.398350390122449
"289",1,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.281963359177551
"290",1,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.391919876612245
"291",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","mean",0.289188320408163
"292",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",0.0300353383483878
"293",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.00991850461020408
"294",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.0319359434489796
"295",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.107566190908163
"296",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.230434213204082
"297",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",0.0271882914106122
"298",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",0.0198843506265306
"299",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","mean",0.0541553164897959
"300",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.012283860544898
"301",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","mean",0.0296504490408163
"302",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.101601390640816
"303",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","mean",-0.0109719730183673
"304",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.345735032326531
"305",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.0894474807979592
"306",1,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.0257877197081633
"307",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","mean",-0.0350781902989796
"308",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.458030542938775
"309",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","mean",-0.0909371290204082
"310",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.126349194938775
"311",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.0900850142030612
"312",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.124702454242857
"313",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.0757412543673469
"314",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.225724368061224
"315",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.0739592036271429
"316",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.487027342244898
"317",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0439902783367347
"318",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.238824827530612
"319",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.0270461061061224
"320",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.268761480242857
"321",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.295463843346939
"322",1,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.306510645530612
"323",1,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.931874418979592
"324",1,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.950559811632653
"325",1,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","mean",-0.266610338979592
"326",1,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.937018658979592
"327",1,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","mean",-0.0621199585938775
"328",1,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.895939695102041
"329",1,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",0.0271882914106122
"330",1,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",0.0198843506265306
"331",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.404321784150943
"332",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.337428188679245
"333",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.190976720811321
"334",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",0.0217695106566038
"335",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.433349702075472
"336",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",0.0859565543849057
"337",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.352395944716981
"338",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.416260101509434
"339",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.479875245660377
"340",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.461907025849057
"341",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.41344458754717
"342",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.381777065283019
"343",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.685474353962264
"344",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.726040200754717
"345",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.44265216245283
"346",1,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.533059853773585
"347",1,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.492611667924528
"348",1,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.565892490754717
"349",1,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.319474609056604
"350",1,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",0.151538905566038
"351",1,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.453597213018868
"352",1,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.57170784
"353",1,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.325961457396226
"354",1,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.182985518264151
"355",1,"WALKING_UPSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.634665082075472
"356",1,"WALKING_UPSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.693930521509434
"357",1,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","mean",0.255461689622641
"358",1,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.35470802509434
"359",1,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0239531492643396
"360",1,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.00232026501698113
"361",1,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.0973020020943396
"362",1,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.0194792388471698
"363",1,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.129927630735849
"364",1,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.324970929245283
"365",1,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","mean",0.101372729922642
"366",1,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.446843887735849
"367",1,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","mean",0.0194863076188679
"368",1,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.378274426037736
"369",1,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","mean",-0.0455625449113208
"370",1,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.706593530943396
"371",1,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.466503446226415
"372",1,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.478991622075472
"373",1,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","mean",0.050549379754717
"374",1,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.544871104528302
"375",1,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","mean",-0.166170015088679
"376",1,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",0.00410518379811321
"377",1,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.0583595463981132
"378",1,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.50716867490566
"379",1,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.126735589969811
"380",1,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.14861931805283
"381",1,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.122232768011321
"382",1,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.614786508490566
"383",1,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0421485884509434
"384",1,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.601696656226415
"385",1,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.0407125527654717
"386",1,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.606332002264151
"387",1,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.59488286509434
"388",1,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.648553044339623
"389",1,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.89335109754717
"390",1,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.956367027924528
"391",1,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","mean",-0.362153364339623
"392",1,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.952849233207547
"393",1,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","mean",-0.075402939754717
"394",1,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.912379410377358
"395",1,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",-0.129927630735849
"396",1,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.324970929245283
"397",2,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.976725059791667
"398",2,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.973246482083333
"399",2,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.979800877916667
"400",2,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.981025105625
"401",2,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.984380981875
"402",2,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.984792185
"403",2,"LAYING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.975110196458333
"404",2,"LAYING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.975121387916667
"405",2,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.985813630833333
"406",2,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.987250255833333
"407",2,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.982768250416667
"408",2,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.984987392916667
"409",2,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.986197134583333
"410",2,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.989345368541667
"411",2,"LAYING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.985374114791667
"412",2,"LAYING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.984568489166667
"413",2,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.9864311425
"414",2,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.988860685833333
"415",2,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.983321635416667
"416",2,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.981910616458333
"417",2,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.9626718875
"418",2,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.963174222291667
"419",2,"LAYING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.972112972708333
"420",2,"LAYING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.96109837875
"421",2,"LAYING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.990248702291667
"422",2,"LAYING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.989492660416667
"423",2,"LAYING","time","Body","accelerometer","FALSE","FALSE","X","mean",0.281373403958333
"424",2,"LAYING","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.974059464791667
"425",2,"LAYING","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0181587397583333
"426",2,"LAYING","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.98027739875
"427",2,"LAYING","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.107245610416667
"428",2,"LAYING","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.984233296875
"429",2,"LAYING","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.977435485208333
"430",2,"LAYING","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.972873912916667
"431",2,"LAYING","time","Body","accelerometer","TRUE","FALSE","X","mean",0.0825972511666667
"432",2,"LAYING","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.98587216875
"433",2,"LAYING","time","Body","accelerometer","TRUE","FALSE","Y","mean",0.012254788451875
"434",2,"LAYING","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.98317254125
